timestamp,country_residency,ip_country,important_score
1714623189,United States,United States of America,0
1714623194,,Thailand,0
1714623242,,Malaysia,0
1714623401,,United States of America,0
1714623448,Hong Kong Special Administrative Region of China,Hong Kong,0
1714623541,,United Arab Emirates,0
1714623596,,Jamaica,0
1714623747,,Eswatini,0
1714623828,,Cyprus,0
1714623847,,United States of America,0
1714623876,China,United States of America,0
1714624029,,Cambodia,0
1714624128,,Australia,0
1714624151,,Viet Nam,0
1714624228,,Pakistan,0
1714624236,,Germany,0
1714624237,,Australia,0
1714624300,,Malaysia,0
1714624594,,United Kingdom of Great Britain and Northern Ireland,0
1714624608,,Argentina,0
1714624663,United States,United States of America,10
1714624688,,United States of America,0
1714624692,,Nepal,0
1714624824,Pakistan,Pakistan,0
1714624888,,India,0
1714624940,,Australia,0
1714624954,,United States of America,0
1714624970,,Philippines,0
1714625081,,Australia,0
1714625132,,Peru,0
1714625242,,Australia,0
1714625280,,France,0
1714625322,,Guam,0
1714625443,,China,0
1714625475,,China,0
1714625531,,China,0
1714625536,,India,0
1714625613,,Canada,0
1714625735,,United States of America,0
1714625986,Estonia,Estonia,0
1714626002,,Luxembourg,0
1714626114,,Mexico,0
1714626233,,India,0
1714626247,,India,0
1714626335,,South Africa,0
1714626365,,India,0
1714626396,,Australia,0
1714626405,,India,0
1714626434,,Saudi Arabia,0
1714626541,,United States of America,0
1714626585,,United Kingdom of Great Britain and Northern Ireland,0
1714626587,New Zealand,New Zealand,0
1714626829,,Malaysia,0
1714626967,New Zealand,New Zealand,0
1714627001,,Switzerland,0
1714627079,Czech Republic,France,0
1714627118,,India,0
1714627358,,Switzerland,0
1714627391,,Slovakia,0
1714627512,,Germany,0
1714627795,,Sri Lanka,0
1714627799,,Papua New Guinea,0
1714627800,,Germany,0
1714627820,New Zealand,New Zealand,0
1714627998,,United States of America,0
1714628017,,Italy,0
1714628033,,Italy,0
1714628157,,United Kingdom of Great Britain and Northern Ireland,0
1714628210,,Pakistan,0
1714628379,,Malaysia,0
1714628382,,United States of America,0
1714628401,,Denmark,0
1714628401,,Canada,0
1714628452,Croatia,Croatia,0
1714628454,,United States of America,0
1714628506,,Croatia,0
1714628517,,Hungary,0
1714628529,,Germany,0
1714628603,,United Kingdom of Great Britain and Northern Ireland,0
1714628690,,India,0
1714628808,,Poland,0
1714628849,,Germany,0
1714628871,,India,0
1714628886,,Germany,0
1714628919,,United States of America,0
1714628947,,India,0
1714628956,,Germany,0
1714628969,,United States of America,0
1714628974,Romania,Romania,0
1714629024,,India,0
1714629032,,Thailand,0
1714629090,,Spain,0
1714629138,,India,0
1714629159,Israel,United Kingdom of Great Britain and Northern Ireland,0
1714629186,,Germany,0
1714629269,,Poland,0
1714629288,,South Africa,0
1714629423,,Czechia,0
1714629611,,Colombia,0
1714629628,,Germany,0
1714629641,,Guatemala,0
1714629718,,Cote D'ivoire,0
1714629740,,Germany,0
1714629742,,Colombia,0
1714629859,,France,0
1714629913,,Germany,0
1714630067,,Qatar,0
1714630113,Canada,Finland,0
1714630134,,United Kingdom of Great Britain and Northern Ireland,0
1714630263,Mexico,Mexico,0
1714630367,,United States of America,0
1714630445,United States,United States of America,0
1714630526,,United States of America,0
1714630677,,Chile,0
1714630790,,United Kingdom of Great Britain and Northern Ireland,0
1714630848,,Papua New Guinea,0
1714630907,Austria,Austria,0
1714631232,,Israel,0
1714631264,,Germany,0
1714631267,,Ghana,0
1714631457,,Austria,0
1714631501,,Thailand,0
1714631520,,Egypt,0
1714631527,,United Kingdom of Great Britain and Northern Ireland,0
1714631543,,Thailand,0
1714631566,,United States of America,0
1714631660,,Pakistan,0
1714631669,,Canada,0
1714631695,,Liberia,0
1714631759,,United States of America,0
1714631770,,Pakistan,0
1714631797,,Philippines,0
1714631843,,New Zealand,0
1714631981,,Netherlands,0
1714632016,,South Africa,0
1714632036,,South Africa,0
1714632166,,Singapore,0
1714632183,,France,0
1714632341,,Pakistan,0
1714632355,,Poland,0
1714632494,,Switzerland,0
1714632496,Puerto Rico,Puerto Rico,0
1714632634,,Pakistan,0
1714632645,,Serbia,0
1714632718,,Luxembourg,0
1714632742,,Serbia,0
1714632790,,France,0
1714632823,,Finland,0
1714632913,,United States of America,0
1714632929,,Germany,0
1714633031,,India,0
1714633048,,United States of America,0
1714633163,Ghana,Ghana,0
1714633172,,Belgium,0
1714633186,Spain,Spain,0
1714633193,,Saudi Arabia,0
1714633196,,Hungary,0
1714633212,,United Kingdom of Great Britain and Northern Ireland,0
1714633272,,New Zealand,0
1714633302,,Saudi Arabia,0
1714633307,,Spain,0
1714633309,,United States of America,0
1714633351,,Spain,0
1714633611,,Philippines,0
1714633748,,Turkey,0
1714633773,,Bulgaria,0
1714633780,,Serbia,0
1714634056,,India,0
1714634085,,United States of America,0
1714634098,,Germany,0
1714634248,,Poland,0
1714634249,,Malaysia,0
1714634317,,United States of America,0
1714634379,,United States of America,0
1714634403,,India,0
1714634725,,Philippines,0
1714634737,,Poland,0
1714634814,,India,0
1714634889,Japan,Japan,0
1714634900,Qatar,Qatar,0
1714634948,,Lithuania,0
1714635005,,Lebanon,0
1714635010,,Canada,0
1714635033,,Poland,0
1714635148,,Bosnia and Herzegovina,0
1714635252,,Finland,0
1714635252,,Honduras,0
1714635254,,Canada,0
1714635267,,Netherlands,0
1714635320,,Italy,0
1714635378,Morocco,Morocco,0
1714635436,,United Kingdom of Great Britain and Northern Ireland,0
1714635441,,United States of America,0
1714635570,,Pakistan,0
1714635606,,Liechtenstein,0
1714635647,,Netherlands,0
1714635714,,Kenya,0
1714635722,,Lebanon,0
1714635784,,Italy,0
1714635799,,United Kingdom of Great Britain and Northern Ireland,0
1714635853,,United Kingdom of Great Britain and Northern Ireland,0
1714635980,,United Kingdom of Great Britain and Northern Ireland,0
1714635987,,Turkey,0
1714635991,,Turkey,0
1714636050,,Switzerland,0
1714636069,,Belgium,0
1714636081,,India,0
1714636085,,India,0
1714636122,,Japan,0
1714636138,,Switzerland,0
1714636326,,Algeria,0
1714636381,,Netherlands,0
1714636495,,Algeria,0
1714636533,,Poland,0
1714636545,,Namibia,0
1714636557,,Germany,0
1714636597,,Spain,0
1714636653,,Spain,0
1714636748,Switzerland,Switzerland,0
1714636942,,Germany,0
1714637558,,Spain,0
1714637708,Singapore,Singapore,0
1714637762,,Cambodia,0
1714637785,South Africa,South Africa,0
1714637839,,Spain,0
1714637952,Romania,Romania,0
1714638064,,Turkey,0
1714638126,,Mauritius,0
1714638166,Qatar,Qatar,0
1714638189,,Belgium,0
1714638197,,Romania,0
1714638223,,French Guiana,0
1714638247,,New Zealand,0
1714638255,France,France,0
1714638274,Sweden,Sweden,#REF!
1714638312,,United Arab Emirates,0
1714638358,Qatar,Qatar,0
1714638771,Singapore,Singapore,0
1714638785,,United Arab Emirates,0
1714638837,South Africa,South Africa,0
1714638887,Turkey,Turkey,0
1714638890,,Italy,0
1714638928,,Mauritius,0
1714638930,Spain,Spain,0
1714639009,,Mongolia,0
1714639035,,Cote D'ivoire,0
1714639047,,Botswana,0
1714639076,,Botswana,0
1714639111,,Jamaica,0
1714639244,,Italy,0
1714639296,,Spain,0
1714639312,Turkey,Turkey,0
1714639333,,Italy,0
1714639396,,Germany,0
1714639434,,United Kingdom of Great Britain and Northern Ireland,0
1714639434,Namibia,United States of America,0
1714639485,,Czechia,0
1714639520,,Germany,0
1714639536,,United Arab Emirates,0
1714639567,,Turkey,0
1714639610,Turkey,Turkey,0
1714639624,,Netherlands,0
1714639952,,Romania,0
1714639956,,United States of America,0
1714639991,Turkey,Turkey,0
1714640034,,Namibia,0
1714640038,,Poland,0
1714640091,,Sweden,0
1714640096,,French Polynesia,0
1714640152,,Croatia,0
1714640213,Liechtenstein,Liechtenstein,0
1714640454,Lao People`s Democratic Republic,Lao People's Democratic Republic,0
1714640466,,United States of America,0
1714640602,,India,0
1714640615,,Sweden,0
1714640618,,United Arab Emirates,0
1714640627,,Nepal,0
1714640662,,Italy,0
1714640677,,Italy,0
1714640699,,United Kingdom of Great Britain and Northern Ireland,0
1714640713,,Poland,0
1714640719,,Australia,0
1714640896,,Austria,0
1714640977,,Portugal,0
1714640980,South Africa,South Africa,0
1714641094,,Romania,0
1714641120,,Austria,0
1714641158,,India,0
1714641189,,Japan,0
1714641226,,Germany,0
1714641314,,Norway,0
1714641349,,India,0
1714641441,Australia,Australia,0
1714641446,,France,0
1714641455,Kazakhstan,France,0
1714641493,Germany,Germany,10
1714641580,,United Kingdom of Great Britain and Northern Ireland,0
1714641672,,Egypt,0
1714641694,,Switzerland,0
1714641719,Kenya,Kenya,0
1714641742,,Morocco,0
1714641754,,Kenya,0
1714641783,,United States of America,0
1714641826,,Germany,0
1714641883,Philippines,Philippines,0
1714641907,,Spain,0
1714641941,,France,0
1714642026,United Arab Emirates,United Arab Emirates,0
1714642033,,United States of America,0
1714642130,,United States of America,0
1714642180,,Turkey,0
1714642235,,Netherlands,0
1714642315,,France,0
1714642324,,Bulgaria,0
1714642508,,Kenya,0
1714642646,,Turkey,0
1714642665,,Sweden,0
1714642806,,United Arab Emirates,0
1714642807,,Poland,0
1714642812,,United States of America,0
1714642892,,Malaysia,0
1714642911,Morocco,Morocco,10
1714642930,,United Kingdom of Great Britain and Northern Ireland,0
1714642967,,Spain,0
1714642974,,Ghana,0
1714643053,,Kenya,0
1714643235,,Ethiopia,0
1714643238,,Portugal,0
1714643316,,Montenegro,0
1714643341,India,India,0
1714643352,,Luxembourg,0
1714643378,Denmark,Denmark,12
1714643385,,Germany,0
1714643427,Kenya,Kenya,0
1714643444,,Luxembourg,0
1714643444,,United States of America,0
1714643464,,Luxembourg,0
1714643555,,Germany,0
1714643679,,Czechia,0
1714643709,,Greece,0
1714643737,China,Malta,0
1714643867,,Netherlands,0
1714643967,,India,0
1714644038,,India,0
1714644068,Hungary,Hungary,49
1714644086,,Germany,0
1714644125,,Ireland,0
1714644128,,Malaysia,0
1714644129,,France,0
1714644171,,Bhutan,0
1714644217,,Belgium,0
1714644229,,Portugal,0
1714644283,,Belgium,0
1714644303,United Arab Emirates,United Arab Emirates,0
1714644320,,Germany,0
1714644357,,Hong Kong,0
1714644383,,Germany,0
1714644405,,Belgium,0
1714644419,,Algeria,0
1714644534,,Pakistan,0
1714644537,Netherlands,Netherlands,#REF!
1714644574,,Philippines,0
1714644627,United States,Jordan,0
1714644701,,Kuwait,0
1714644745,,Spain,0
1714644859,,Poland,0
1714644899,,France,0
1714644903,Viet Nam,Viet Nam,0
1714644979,,Spain,0
1714645035,,Spain,0
1714645204,Germany,Germany,#REF!
1714645311,,India,0
1714645340,,Belgium,0
1714645399,Netherlands,Netherlands,#REF!
1714645408,,Qatar,0
1714645425,Jamaica,Jamaica,0
1714645475,,Netherlands,0
1714645485,,Spain,0
1714645501,,Spain,0
1714645622,,United Arab Emirates,0
1714645632,,Malaysia,0
1714645638,,United Kingdom of Great Britain and Northern Ireland,0
1714645692,,India,0
1714646155,,Germany,0
1714646200,,Indonesia,0
1714646201,,Puerto Rico,0
1714646251,,United States of America,0
1714646497,,Portugal,0
1714646536,,Germany,0
1714646574,United Kingdom,United Kingdom of Great Britain and Northern Ireland,63
1714646597,United Arab Emirates,United Arab Emirates,0
1714646654,,Hungary,0
1714646740,,United States of America,0
1714646988,,Czechia,0
1714647064,,Greece,0
1714647074,,Germany,0
1714647079,,Czechia,0
1714647099,,Belgium,0
1714647170,,France,0
1714647230,,Greece,0
1714647256,,South Africa,0
1714647318,,Turkey,0
1714647329,,Germany,0
1714647403,,Netherlands,0
1714647484,,Netherlands,0
1714647631,,Slovakia,0
1714647641,,Germany,0
1714647674,,Morocco,0
1714647698,,Italy,0
1714647738,,Italy,0
1714647764,,France,0
1714647765,Jordan,Jordan,0
1714647778,,Greece,0
1714647779,,Malaysia,0
1714647789,,France,0
1714647879,Switzerland,Switzerland,0
1714647901,,Romania,0
1714647947,,Germany,0
1714647960,,Cameroon,0
1714648001,,Hungary,0
1714648055,,Slovakia,0
1714648090,,Hungary,0
1714648128,,France,0
1714648146,,Romania,0
1714648155,,Malaysia,0
1714648168,,Netherlands,0
1714648170,,Switzerland,0
1714648183,,Netherlands,0
1714648212,,Israel,0
1714648260,,Kenya,0
1714648324,,Netherlands,0
1714648327,,United Arab Emirates,0
1714648527,,Serbia,0
1714648555,,Cameroon,0
1714648611,,Greece,0
1714648629,United Kingdom,United Kingdom of Great Britain and Northern Ireland,10
1714648686,,Spain,0
1714648708,,United Kingdom of Great Britain and Northern Ireland,0
1714648714,Romania,Austria,0
1714648724,United Kingdom,United Kingdom of Great Britain and Northern Ireland,10
1714648766,,Lithuania,0
1714648787,,United Kingdom of Great Britain and Northern Ireland,0
1714648894,,Malaysia,0
1714649015,,Bahamas,0
1714649059,Canada,Canada,10
1714649069,,Finland,0
1714649121,United Arab Emirates,United Arab Emirates,0
1714649180,,India,0
1714649185,,Indonesia,0
1714649225,Romania,Austria,0
1714649228,,South Africa,0
1714649271,,Kuwait,0
1714649301,,France,0
1714649378,Romania,Austria,0
1714649390,,Israel,0
1714649545,,Poland,0
1714649685,,United States of America,0
1714649714,,Germany,0
1714649818,,Czechia,0
1714649842,,Bulgaria,0
1714649871,,Germany,0
1714649886,Romania,Austria,0
1714649896,Bulgaria,Bulgaria,10
1714649911,,India,0
1714650012,,Netherlands,0
1714650027,,Australia,0
1714650042,,United Kingdom of Great Britain and Northern Ireland,0
1714650054,,Netherlands,0
1714650065,,United Kingdom of Great Britain and Northern Ireland,0
1714650079,,United Kingdom of Great Britain and Northern Ireland,0
1714650137,,India,0
1714650214,,Germany,0
1714650268,,United Kingdom of Great Britain and Northern Ireland,0
1714650277,,Germany,0
1714650295,Lebanon,Lebanon,0
1714650315,,United Kingdom of Great Britain and Northern Ireland,0
1714650337,Uganda,Uganda,0
1714650340,,United States of America,0
1714650427,,Algeria,0
1714650438,,South Africa,0
1714650445,Netherlands,South Africa,10
1714650456,,Portugal,0
1714650533,Kenya,Kenya,0
1714650563,,Switzerland,0
1714650568,,Algeria,0
1714650656,,United States of America,0
1714650755,,Sweden,0
1714650774,,Switzerland,0
1714650794,,Czechia,0
1714650866,,France,0
1714650875,,Portugal,0
1714650911,,Romania,0
1714650939,,Romania,0
1714650983,,Turkey,0
1714651058,,Hungary,0
1714651074,,Macao,0
1714651163,,Australia,0
1714651164,United Kingdom,United Kingdom of Great Britain and Northern Ireland,58
1714651171,,Turkey,0
1714651174,,Australia,0
1714651218,,Algeria,0
1714651268,,Thailand,0
1714651298,,Lithuania,0
1714651319,,United Arab Emirates,0
1714651324,,Poland,0
1714651348,Argentina,Argentina,0
1714651364,,Papua New Guinea,0
1714651430,,Rwanda,0
1714651516,,Turkey,0
1714651541,,United Kingdom of Great Britain and Northern Ireland,0
1714651549,,Algeria,0
1714651610,India,India,0
1714651641,Argentina,Argentina,0
1714651657,Sweden,Sweden,10
1714651661,,Germany,0
1714651692,,Slovakia,0
1714651700,Argentina,Argentina,0
1714651701,,Argentina,0
1714651716,,United Kingdom of Great Britain and Northern Ireland,0
1714651729,Argentina,Argentina,0
1714651861,,Macao,0
1714651916,,Australia,0
1714651930,,United States of America,0
1714652105,,Germany,0
1714652111,,Switzerland,0
1714652112,,Germany,0
1714652152,Ireland,France,10
1714652182,,Belgium,0
1714652197,Switzerland,Switzerland,0
1714652237,,Austria,0
1714652247,,Germany,0
1714652290,,Germany,0
1714652443,,Morocco,0
1714652452,,United Kingdom of Great Britain and Northern Ireland,0
1714652573,,United Kingdom of Great Britain and Northern Ireland,0
1714652677,,Romania,0
1714652690,,Netherlands,0
1714652742,,India,0
1714652797,,Algeria,0
1714652805,,Portugal,0
1714652816,,Singapore,0
1714652846,,Germany,0
1714652865,,Morocco,0
1714652913,,South Africa,0
1714652923,,France,0
1714652980,Malaysia,Malaysia,64
1714653021,,Bulgaria,0
1714653053,,Finland,0
1714653309,,Colombia,0
1714653375,,Hungary,0
1714653382,,United Arab Emirates,0
1714653477,,Romania,0
1714653480,,United Arab Emirates,0
1714653497,,Netherlands,0
1714653561,,Greece,0
1714653573,,France,0
1714653575,,Czechia,0
1714653583,,Czechia,0
1714653590,,Portugal,0
1714653627,Switzerland,United States of America,0
1714653645,,Belgium,0
1714653670,,France,0
1714653698,,South Africa,0
1714653703,,United Kingdom of Great Britain and Northern Ireland,0
1714653733,United States,United States of America,10
1714653765,,Poland,0
1714653782,,United Kingdom of Great Britain and Northern Ireland,0
1714653805,,France,0
1714653957,,Slovakia,0
1714653961,Germany,Germany,0
1714654070,United States,United States of America,0
1714654110,,Italy,0
1714654130,,Italy,0
1714654370,,United States of America,0
1714654477,,United Kingdom of Great Britain and Northern Ireland,0
1714654487,Spain,Spain,0
1714654553,,United Kingdom of Great Britain and Northern Ireland,0
1714654674,,Spain,0
1714654727,,France,0
1714654735,,Papua New Guinea,0
1714654742,,Papua New Guinea,0
1714654778,,India,0
1714654788,United Kingdom,United Kingdom of Great Britain and Northern Ireland,#REF!
1714654812,,India,0
1714654827,,Belgium,0
1714654900,,India,0
1714654978,,Dominican Republic,0
1714654992,,Malta,0
1714655022,,Venezuela (Bolivarian Republic of),0
1714655055,Saudi Arabia,Saudi Arabia,10
1714655060,,Italy,0
1714655086,,Cameroon,0
1714655290,,Serbia,0
1714655306,,Netherlands,0
1714655311,,Ireland,0
1714655356,,United States of America,0
1714655360,,United States of America,0
1714655475,,Spain,0
1714655514,,Malta,0
1714655519,Israel,Israel,0
1714655529,,United States of America,0
1714655543,Belgium,Belgium,0
1714655552,,Denmark,0
1714655618,,Spain,0
1714655726,,Hungary,0
